Default Monster Data					Stats								Movement and Combat					Attack 1			Attack 2			    Spell Attack		    Spell Attack 2		Resistances										Misc
#	Name	Picture	LVL	 HP 	AC	 EXP 	Treasure	Blood	Fly	Move	AI Type	Hst	Spd	Rec	Pref	Bonus	Type	Damage	Miss	Att%	Type	Damage	Miss	Use%	"Spl,Mas,Skil"	Use%	"Spl,Mas,Skil"	Fire	Air	Water	Earth	Mind	Spirit	Body	Light	Dark	Phys	Special
592	Ogre	Ogre A	15	67	116	375	5%10D10+L1Weapon	0	N	Med	Aggress	4	240	90	0	0	Phys	16D16+10	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593	Ogre Raider	Ogre B	20	100	142	600	5%20D10+L2Weapon	0	N	Med	Aggress	4	260	80	0	0	Phys	19D19+3	0	0	0	0	0	20	0	0	0	10	10	10	10	10	10	10	10	10	10	0
594	Ogre Chieftain	Ogre C	28	162	168	1064	5%30D10+L3Weapon	0	N	Med	Aggress	4	280	70	2	Poison2	Phys	27D28+24	0	0	0	0	0	28	0	0	0	20	20	20	20	20	20	20	20	20	20	0
595	Peasant	PeasantF1 A	1	3	0	11	2D6	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
596	Peasant	PeasantF1 B	2	6	25	24	3D6	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
597	Peasant	Peasantf1 C	3	9	38	39	4D6	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598	Peasant	PeasantF2 A	1	3	0	11	2D6	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599	Peasant	PeasantF2 B	2	6	25	24	3D6	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600	Peasant	PeasantF2 C	3	9	38	39	4D6	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	Cutpurse	PeasantF3 A	3	9	0	39	10%3D6+L1Dagger	0	N	Med	Normal	4	200	100	0	Stealx2	Phys	7D8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602	Bounty Hunter	PeasantF3 B	5	17	25	75	20%5D6+L1Dagger	0	N	Med	Aggress	4	220	100	0	Stealx2	Phys	8D9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	Assassin	PeasantF3 C	7	25	64	119	50%10D6+L2Dagger	0	N	Med	Aggress	4	240	90	0	Dead	Phys	10D11+2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	Cannibal	PeasantF4 A	6	21	25	120	5%2D6+L1Shield	0	N	Med	Suicidal	4	220	90	0	0	Phys	9D9+7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605	Head Hunter	PeasantF4 B	8	30	51	200	10%4D6+L1Shield	0	N	Med	Suicidal	4	250	90	0	Weak	Phys	10D10+4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
606	Witch Doctor	PeasantF4 C	10	40	77	300	5%6D6+L1Amulet	0	N	Med	Suicidal	4	280	80	0	0	Phys	10D12	0	0	0	0	0	10	"Deadly Swarm,N,3"	0	0	5	5	5	5	5	5	5	5	5	0	0
607	Peasant	PeasantM1 A	1	3	0	11	3D3	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608	Peasant	PeasantM1 B	2	6	25	24	4D4	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609	Peasant	PeasantM1 C	3	9	38	39	8D8	0	N	Long	Wimp	0	140	100	0	0	Phys	5D6+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	Apprentice Mage	PeasantM2 A	2	6	10	37	5%2D6+L1Staff	0	N	Med	Normal	4	140	100	0	0	Phys	8D8	0	0	0	0	0	1	"Fire Bolt,N,1"	50	0	0	0	0	0	0	0	0	0	0	0	0
611	Journeyman Mage	PeasantM2 B	4	11	32	111	5%5D6+L1Staff	0	N	Med	Normal	4	140	100	0	0	Phys	8D10	0	0	0	0	0	2	"IceBolt,N,1"	0	0	0	0	0	0	0	0	0	0	0	0	0
612	Mage	PeasantM2 C	7	15	65	211	10%10D6+L1Misc	0	N	Med	Aggress	4	140	100	0	0	Phys	10D11+2	0	0	0	0	0	3	"Lightning Bolt,N,1"	50	0	0	0	0	0	0	0	0	0	0	0	0
613	Follower of Baa	PeasantM3 A	3	9	12	120	2D6	0	N	Med	Normal	4	140	100	0	0	Phys	8D8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	Mystic of Baa	PeasantM3 B	5	17	25	222	5%3D6+L1Staff	0	N	Med	Aggress	4	160	90	0	0	Phys	8D10	0	0	0	0	0	3	"Mind Blast,N,1"	0	0	0	0	0	0	0	0	0	0	0	0	0
615	Fanatic of Baa	PeasantM3 C	7	25	38	321	5%4d6+L2Staff	0	N	Med	Suicidal	4	200	70	0	0	Phys	9D10+6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616	Cannibal	PeasantM4 A	6	21	25	120	5%2D6+L1Spear	0	N	Med	Suicidal	4	220	90	0	0	Phys	9D9+7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617	Head Hunter	PeasantM4 B	8	30	51	200	10%4D6+L1Spear	0	N	Med	Suicidal	4	250	90	0	Poison1	Phys	10D10+4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
618	Witch Doctor	PeasantM4 C	10	40	77	300	5%6D6+L2Ring	0	N	Long	Suicidal	4	280	80	0	0	Phys	10D12	0	0	0	0	0	10	"Fire Bolt,N,3"	0	0	5	5	5	5	5	5	5	5	5	0	0
619	Common Rat	BRat A	2	6	12	100	2%L1Ring	0	N	Free	Normal	4	250	75	0	Disease1x2	Phys	8D8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
620	Large Rat	BRat B	4	13	25	200	2%L1Ring	0	N	Free	Normal	4	250	75	0	Disease1x2	Phys	8D10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621	Giant Rat	BRat C	6	21	51	400	2%L1Ring	0	N	Free	Aggress	4	250	75	0	Disease2x2	Phys	10D11+2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622	Patrol Unit	BRobot A	70	400	229	4000	0	0	Y	Med	Aggress	4	200	50	0	BrkItem	Ener	52D52+36	Ener	0	0	0	0	70	0	0	0	30	30	30	30	Imm	Imm	30	30	30	20	0
623	Enforcer Unit	BRobot B	90	700	237	7000	0	0	Y	Short	Suicidal	4	200	50	0	BrkItem	Ener	61D61+19	Ener	0	0	0	0	90	0	0	0	33	33	33	33	Imm	Imm	33	33	33	30	0
624	Terminator Unit	BRobot C	120	1080	241	13000	0	0	Y	Short	Suicidal	4	200	50	0	Errad	Ener	72D72+36	Ener	0	0	0	0	120	"Dispel Magic,E,4"	0	0	40	40	40	40	Imm	Imm	40	40	40	36	0
625	Sea Serpent	SeaSerpent A	28	162	205	1064	0	0	N	Stand	Aggress	4	200	90	0	0	Water	39D39+19	Water	0	0	0	0	28	0	0	0	5	0	Imm	0	5	5	5	5	5	0	0
626	Sea Monster	SeaSerpent B	36	237	209	1656	0	0	N	Stand	Aggress	4	200	90	0	DrainSP	Water	48D48+36	Water	0	0	0	0	36	0	0	0	10	0	Imm	0	10	10	10	10	10	0	0
627	Sea Terror	SeaSerpent C	48	374	212	2784	0	0	N	Stand	Aggress	4	200	80	2	Afraid	Water	57D57+51	Water	0	0	0	0	48	0	0	0	20	0	Imm	0	10	10	10	10	10	0	0
628	Skeleton	Skeleton A	6	21	64	200	4D6	0	N	Med	Aggress	4	220	100	0	0	Phys	9D10+6	0	0	0	0	0	6	0	0	0	0	0	0	Imm	Imm	Imm	Imm	0	20	0	0
629	Skeleton Knight	Skeleton B	10	40	90	300	7D6	0	N	Med	Aggress	4	250	90	0	Afraid	Phys	10D11+2	0	0	0	0	0	10	0	0	0	0	0	0	Imm	Imm	Imm	Imm	0	20	0	0
630	Skeleton Lord	Skeleton C	14	61	116	400	5%10D6+L2Sword	0	N	Short	Suicidal	4	280	80	0	Cursex2	Phys	13D14+2	0	0	0	0	0	14	0	0	0	0	0	0	Imm	Imm	Imm	Imm	0	20	0	0
631	Sorcerer	Sorcerer A	25	137	168	875	10%10D10+L2Staff	0	N	Med	Aggress	4	200	90	0	0	Air	29D30+6	Air	0	0	0	0	25	"Lightning Bolt,M,12"	0	0	10	Imm	10	10	10	10	10	10	10	0	0
632	Magician	Sorcerer B	35	227	193	1575	10%20D10+L3Staff	0	N	Med	Aggress	4	220	80	2	0	Air	43D43+3	Air	0	0	0	0	35	"Lightning Bolt,M,22"	0	0	20	Imm	20	20	20	20	20	20	20	0	0
633	Warlock	Sorcerer C	50	400	205	3000	20%40D10+L5Staff	0	N	Short	Aggress	4	240	70	2	Insane	Ener	44D44+4	Ener	0	0	0	0	50	"Lightning Bolt,M,32"	0	0	30	Imm	30	30	30	30	30	30	30	0	0
634	Spider	BSpider A	5	17	90	150	0	0	N	Med	Normal	4	300	90	0	Poison1x5	Phys	6D8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635	Giant Spider	BSpider B	8	30	103	200	0	0	N	Med	Aggress	4	280	90	0	Poison2x3	Phys	8D9	0	10	Pois	4D2	Water	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
636	Huge Spider	BSpider C	12	50	116	350	0	0	N	Short	Aggress	4	260	90	0	Poison3x2	Phys	10D11+6	0	20	Pois	5D2	Water	6	0	0	0	0	5	5	5	5	5	5	5	5	0	0
637	Thief	BThief A	8	30	90	144	5%3D10+L1	0	N	Med	Normal	4	250	60	0	Stealx2	Phys	10D12	0	20	Phys	3D4+1	Dagger	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
638	Burglar	BThief B	12	50	142	264	10%4D10+L1	0	N	Med	Normal	4	260	60	0	Stealx2	Phys	12D13+8	0	20	Phys	3D4+3	Dagger	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639	Rogue	BThief C	18	86	196	504	20%5D10+L2Cape	0	N	Med	Aggress	4	270	60	0	Stealx2	Phys	16D17	0	20	Phys	3D4+6	Dagger	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	Titan	BTitan A	85	617	232	5500	40%200D10+L5	0	N	Short	Aggress	4	200	70	0	BrkItem	Air	73D73+11	Air	0	0	0	0	85	"Psychic Shock,M,55"	0	0	50	Imm	50	50	Imm	30	50	50	40	30	0
641	Noble Titan	BTitan B	100	787	237	8000	300D10+L5	0	N	Short	Aggress	4	200	70	0	BrkItem	Air	81D82+18	Air	0	0	0	0	100	"Psychic Shockt,M,85"	0	0	50	Imm	50	50	Imm	30	50	50	40	36	0
642	Supreme Titan	BTitan C	125	1187	241	12000	400D10+L6	0	N	Short	Aggress	4	200	70	0	Dead	Air	98D99+38	Air	0	0	0	0	125	"Psychic Shock,M,115"	0	"Day of Protection,M,4"	50	Imm	50	50	Imm	30	50	50	40	48	0
643	Wolfman	Werewolf A	20	100	196	600	10%5D20+L3Misc	0	N	Med	Aggress	4	300	90	0	Disease2x2	Phys	21D21+11	0	0	0	0	0	20	0	0	0	30	30	10	30	10	10	10	10	10	5	0
644	Werewolf	Werewolf B	30	180	201	1200	10%10D20+L4MIsc	0	N	Med	Aggress	4	320	80	0	Disease3x2	Phys	29D30+14	0	0	0	0	0	30	0	0	0	30	30	10	30	10	10	10	10	10	10	0
645	Greater Werewolf	Werewolf C	40	280	205	2000	10%20D20+L5Misc	0	N	Short	Suicidal	4	350	70	0	Uncon	Phys	36D36+20	0	0	0	0	0	40	0	0	0	30	30	10	30	10	10	10	10	10	15	0
646	Demon Queen	zDemonQueen	150	1300	310	13000	0	0	N	Med	Suicidal	4	0	70	0	DrainSP	Phys	88D89+28	0	0	0	0	0	150	"Incinerate,M,130"	0	"Dispel Magic,E,4"	Imm	60	60	Imm	Imm	Imm	Imm	Imm	Imm	60	0
647	Reactor	zReactor	100	100	240	13000	0	0	N	Short	Suicidal	4	0	60	0	0	Ener	66D67+38	Ener	0	0	0	0	100	0	0	0	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	0
648	Reactor	zReactor	100	100	240	13000	0	0	N	Short	Suicidal	4	0	60	0	0	Ener	66D67+38	Ener	0	0	0	0	100	0	0	0	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	0
649	Cactus	Cactus A	30	180	201	50	0	0	Y	Free	Aggress	4	300	70	0	Asleep	Phys	27D27+11	0	0	0	0	0	30	"Deadly Swarm,N,12"	0	0	0	0	0	0	0	0	0	0	0	0	0
650	Cactus	Cactus B	40	280	205	50	0	0	Y	Free	Aggress	4	300	60	0	Afraid	Phys	34D34+32	0	0	0	0	0	40	"Deadly Swarm,N,16"	0	0	0	0	0	0	0	0	0	0	0	0	0
651	Cactus	Cactus C	50	400	209	50	0	0	Y	Free	Aggress	4	300	50	0	Insane	Phys	40D40+36	0	0	0	0	0	50	"Deadly Swarm,N,20"	0	0	0	0	0	0	0	0	0	0	0	0	"Summon,air,Cactus A"
652	Reactor	zReactor	100	100	212	11000	0	0	N	Short	Suicidal	4	0	60	0	0	Ener	66D67+38	Ener	0	0	0	0	100	0	0	0	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	Imm	0
